name;code
"Ballettmeisterin";"002.006.006"
"Brauerin";"033.201.114"
"Mälzerin";"033.201.114"
"Brauerin und Mälzerin";"033.201.114"
"Feuerwaffenherstellerin";"033.201.115"
"Büchsenmacherin";"033.201.115"
"Druckerin";"006.012.009"
"Fleischhauerin";"033.201.116"
"Knochenhauerin";"033.201.116"
"Metzgerin";"033.201.116"
"Schlachterin";"033.201.116"
"Selcherin";"033.201.116"
"Fleischerin";"033.201.116"
"Waldfacharbeiterin";"013.003.009"
"Forstwirtin";"013.003.009"
"Försterin";"013.003.008"
"Forstwissenschaftlerin";"014.005.011"
"Ahnenforscherin";"014.005.014.007"
"Familienforscherin";"014.005.014.007"
"Genealogin";"014.005.014.007"
"Geodätin";"014.001.002.532"
"Geologin";"014.040.029.006"
"Geologin";"014.005.024.002.006"
"Geowissenschaftlerin";"014.005.024.002"
"Geowissenschaftlerin";"014.040.029"
"Gerberin";"033.201.117"
"Steinmetzin";"012.004.037"
"Steinmetzin";"033.201.118"
"Jugendliteratur / Schriftstellerin";"003.011.001.015"
"Jugendschriftstellerin";"003.011.001.015"
"Jugendbuchautorin";"003.011.001.015"
"Postassistent";"010.008.042.001"
"Geprüfter Fachbauleiter im Tischlerhandwerk";"033.005.028.040"
"Geprüfter Kundenberater im Tischlerhandwerk";"033.005.028.041"
"Geprüfter Fertigungsplaner im Tischlerhandwerk";"033.005.028.042"
"Akkordeonpädagoge";"004.002.005.001"
"Akkordeonunterricht / Musiklehrer";"004.002.005.001"
"Akkordeonlehrer";"004.002.005.001"
"Technischer Fernmeldeassistent";"010.008.042.002"
"Unterhaltungskünstler";"002.053"
"Alleinunterhalter";"005.001.011.002"
"Puppenspielerin";"002.032"
"Marionettenführer";"002.012.001"
"Marionettenspieler";"002.012.001"
"Marionettenführerin";"002.032.001"
"Marionettenspielerin";"002.032.001"
"Klinikseelsorgerin";"011.046"
"Krankenhauspfarrerin";"011.046"
"Krankenhausseelsorgerin";"011.046"
"Seismologin";"014.040.029.006"
"Seismologin";"014.005.024.002.008"
"Federal Magistrate";"025.002.003.024"
"USA / Magistrate";"025.002.003.024"
"USA / Magistrate Judge";"025.002.003.024"
"Magistrate Judge";"025.002.003.024"
"Landschaftsarchitektin";"012.005.001"
"Bei";"030.001.001"
"Bey";"030.001.001"
"Beg";"030.001.001"
"Despotin";"031.057"
"Tyrannin";"031.057"
"Generalübernehmer";"031.007.016"
"Spirituelle Heilerin";"011.041.001"
"Geistheilerin";"011.041.001"
"Kirchenoberhaupt";"020.087"
"Sprecherin";"024.016"
"Papiertechnologe";"033.005.089"
"Papiertechnologe";"006.012.015"
"Weibliche tiermedizinische Fachangestellte";"011.016.002"
"Tiermedizinischer Fachangestellter";"011.034.002"
"Banjo / Instrumentalmusiker";"004.002.003.021"
"Banjospieler";"004.002.003.021"
"Fachkraft Agrarservice";"013.001.015"
"KEP-Fahrer";"018.125"
"Fachkraft für Kurier-, Express- und Postdienstleistungen";"018.125"
"Kaufmann für Kurier-, Express- und Postdienstleistungen";"018.027.025"
"Kaufmann für Kurier-, Express- und Postdienstleistungen";"019.130.030"
"Oberflächenbeschichter";"038.020"
"Feuerwehrfrau";"017.022"
"Kunsterziehung / Lehrerin";"016.007.007"
"Kunstlehrerin";"016.007.007"
"Zeichenlehrerin";"016.007.007"
"Kunsterzieherin";"016.007.007"
"Skilehrerin";"016.007.027.589"
"Glöcknerin <Mesnerin>";"020.110"
"Kirchnerin";"020.110"
"Küsterin";"020.110"
"Mesmerin";"020.110"
"Messnerin";"020.110"
"Sakristanin";"020.110"
"Sigristin";"020.110"
"Mesnerin";"020.110"
"Museumsleiterin";"018.126"
"Dentaltechnikerin";"011.069"
"Zahntechnikerin";"011.069"
"Museumsaufseherin";"018.127"
"Museumswächterin";"018.127"
"Museumswärterin";"018.127"
"Korrespondentin";"024.004.002"
"Auslandsberichterstatterin";"024.004.002.004"
"Auslandskorrespondentin";"024.004.002.004"
"Gardeoffizier";"001.004.004.035"
"Prinzgemahl";"010.034.003"
"Buchhistoriker";"014.507"
"Buchwissenschaftler";"014.507"
"Königlicher Schreiber";"029.034"
"Königlicher Schreiber";"003.003.001"
"Erbprinz";"010.034.002"
"Prinzregent";"010.034.004"
"Judentum / Religionslehrer";"016.006.003.548"
"Jüdischer Religionsunterricht / Religionslehrer";"016.006.003.548"
"Jüdischer Religionslehrer";"016.006.003.548"
"Produktionsmechaniker Textil";"038.021"
"Produktionsmechaniker-Textil";"038.021"
"Alchimistin";"014.001.008"
"Alchymistin";"014.001.008"
"Alchemistin";"014.001.008"
"Vögel / Jäger";"013.003.003.006"
"Vogelfänger";"013.003.003.006"
"Sprachtherapeutin";"011.021.003"
"Logopädin";"011.021.003"
"Fitness / Trainer";"023.004.015"
"Fitnesstrainer";"023.004.015"
"Fitnesstrainerin";"023.010.002"
"Ordinationsassistentin";"011.070"
"Weibliche medizinische Fachangestellte";"011.070"
"Ordinationsassistent";"011.071"
"Medizinischer Fachangestellter";"011.071"
"Sinologin";"014.005.012.810"
"Antiquitätenhändlerin";"019.111.003.001"
"Produktveredler Textil";"038.024"
"Produktveredler-Textil";"038.024"
"Fernsehredakteurin";"024.004.002.002.001"
"Fußball / Trainerin";"023.010.003"
"Fußballtrainerin";"023.010.003"
"Naispieler";"004.002.003.016.006.001"
"Nayspieler";"004.002.003.016.006.001"
"Neyspieler";"004.002.003.016.006.001"
"Najspieler";"004.002.003.016.006.001"
"IHK-geprüfte Schutz- und Sicherheitskraft";"018.128"
"Geprüfte Schutz- und Sicherheitskraft";"018.128"
"Orientalistin";"014.005.026.001"
"Schiedsrichterin";"023.005.017"
"Nationalspielerin";"023.005.014.005"
"Hafenschiffer";"036.009.014"
"Kadiaskerlik";"025.002.003.025"
"Kazasker";"025.002.003.025"
"Kazaskerlik";"025.002.003.025"
"Kadiasker";"025.002.003.025"
"Rollladen- und Sonnenschutzmechatroniker";"022.019.007.001.002"
"Mormone";"020.111"
"Religionswissenschaftlerin";"014.005.028"
"Ketzerin";"020.112"
"Häretikerin";"020.112"
"Kürschnerin";"033.201.119"
"Ordensstifterin";"020.113"
"Ordensgründerin";"020.113"
"Skifahrerin";"023.005.019.002"
"Skisportlerin";"023.005.019.002"
"Skiläuferin";"023.005.019.002"
"Anarchistin";"031.079"
"Besenbinderin";"033.201.510"
"Mikrobiologin";"014.005.024.001.008"
"Mikrobiologin";"014.040.026.007"
"Zoologin";"014.005.024.001.006"
"Zoologin";"014.040.026.001"
"Eisenbahnerin";"036.020"
"Dockarbeiterin";"022.005.001"
"Werft / Arbeiterin";"022.005.001"
"Werftarbeiterin";"022.005.001"
"Näherin";"033.201.120"
"Bauleiterin";"012.016"
"Bauführerin";"012.016"
"Buchhistorikerin";"014.005.009"
"Buchwissenschaftlerin";"014.005.009"
"Domestikin";"018.129"
"Dienstbotin";"018.129"
"Drechslerin";"033.201.121"
"Frauenrechtler";"031.080"
"Feminist";"031.080"
"Freiin";"030.013.004"
"Freifrau";"030.013.004"
"Baronin";"030.013.005"
"Kulturwissenschaftlerin";"014.005.012.001"
"Grammatikerin";"014.005.026.031"
"Graveurin";"007.011"
"Heimatforscherin";"014.005.012.001.801"
"Heimatkundlerin";"014.005.012.001.801"
"Geschichtsschreiberin";"014.005.014.021"
"Hotelbesitzerin";"018.130"
"Hotelière";"018.130"
"Hufbeschlagschmiedin";"033.201.122.127"
"Hufschmiedin";"033.201.122.127"
"Schmiedin";"033.201.122"
"Humanistin";"031.081"
"Imkerin";"013.001.048.002"
"Metallgießerin";"007.534"
"Gießerin";"007.534"
"Streckenarbeiterin";"012.004.021"
"Streckenarbeiterin";"022.005.003.001"
"Gleisbauerin";"012.004.021"
"Gleisbauerin";"022.005.003.001"
"Glockengießerin";"007.534.712"
"Entbindungspfleger";"011.072"
"Höhlenforscherin";"014.005.024.002.009"
"Höhlenforscherin";"014.040.029.011"
"Speläologin";"014.005.024.002.009"
"Speläologin";"014.040.029.011"
"Sanskritistin";"014.005.026.002"
"Indologin";"014.005.026.002"
"Japanologin";"014.005.026.032"
"Jüngerin";"020.114"
"Dreher";"033.005.102"
"Dreherin";"007.012"
"Metallformerin und Metallgießerin";"007.534.709"
"Metall- und Glockengießerin";"007.534.711"
"Zinngießerin";"007.534.710"
"Schallplattenproduzentin";"031.037.003.005.001"
"Schlosserin";"033.201.123"
"Anglistin";"014.005.026.008"
"Romanistin";"014.005.026.007"
"Katalanistin";"014.005.026.007.003"
"Katalanistin";"014.005.026.017.006"
"Kartographin";"014.040.029.003.002"
"Kartografin";"014.040.029.003.002"
"Kartenherstellung / Beruf / Kartenmacherin";"014.023"
"Map-maker <Kartenmacherin>";"014.023"
"Weibliche Kartenschaffende";"014.023"
"Kartenmacherin";"014.023"
"Blechnerin";"033.201.142.130"
"Spenglerin";"033.201.142.130"
"Klempnerin";"033.201.142.130"
"Kolonisatorin";"010.064"
"Konservatorin";"029.035"
"Verbrecherin <Weibliche Kriminelle>";"028.023"
"Weibliche Kriminelle";"028.023"
"Literaturagentin";"018.131"
"Literarische Agentin";"018.131"
"Aeronautin";"036.021"
"Luftschifferin";"036.021"
"Luftfahrerin";"036.021"
"Lackiererin";"033.201.124"
"Malerin und Lackiererin";"033.201.124"
"Maurerin";"012.004.028"
"Maurerin";"033.201.125"
"Änderungsschneider";"033.005.040.085"
"Änderungsschneiderin";"033.201.100.118"
"Ozeanographin";"014.040.029.010"
"Ozeanographin";"014.005.024.002.010"
"Ozeanographin";"014.040.029.010"
"Meereskundlerin";"014.040.029.010"
"Meereskundlerin";"014.005.024.002.010"
"Meereskundlerin";"014.040.029.010"
"Meteorologin";"014.040.029.011.001"
"Geophysikerin";"014.040.029.011"
"Geophysikerin";"014.005.024.002.011"
"Posaune / Instrumentalmusikerin";"004.004.016.015"
"Posaunenspielerin";"004.004.016.015"
"Posaunistin";"004.004.016.015"
"Kriegswissenschaftlerin";"014.005.021"
"Kriegswissenschaftlerin";"014.028"
"Militärwissenschaftlerin";"014.005.021"
"Militärwissenschaftlerin";"014.028"
"Ministerialbeamtin";"029.008.008"
"Ministerialbeamtin";"010.070.001"
"Modellbauerin";"033.201.161"
"Musik / Produzentin";"031.037.003.004"
"Musikproduzentin";"031.037.003.004"
"Musik / Kritikerin";"024.028"
"Musikkritikerin";"024.028"
"Münzkundlerin";"014.005.014.018"
"Numismatikerin";"014.005.014.018"
"Ofenbauerin";"033.201.126"
"Ofensetzerin";"033.201.126"
"Kachelofen- und Luftheizungsbauerin";"033.201.127"
"Kachelofen- und Luftheizungsbauerin";"012.004.032"
"Ofen- und Luftheizungsbauerin";"033.201.127"
"Ofen- und Luftheizungsbauerin";"012.004.032"
"Papiermacherin";"006.012.018"
"Papiermacherin";"033.201.128"
"Papiertechnologin";"006.012.012"
"Papiertechnologin";"033.201.129"
"Pharmaberaterin";"018.132.005"
"Pharmareferentin";"018.132.005"
"Öffentlichkeitsarbeit / Beraterin";"018.132.004.002"
"Public Relations / Beraterin";"018.132.004.002"
"Public-Relations-Beraterin";"018.132.004.002"
"PR-Beraterin";"018.132.004.002"
"Ratgeberin <Person>";"018.132"
"Beraterin";"018.132"
"Weibliche Privatgelehrte";"014.701.001"
"Innendekorateurin";"033.201.130.129"
"Raumausstatterin";"033.201.130.129"
"Dekorateurin";"033.201.130"
"Raumplanerin";"018.133"
"Rechtsextremistin";"028.024"
"Weibliche Rechtsradikale";"028.024"
"Freidenkerin";"031.082"
"Fremdenverkehrskauffrau";"019.119.017"
"Fremdenverkehrskauffrau";"018.134"
"Reisebürokauffrau";"019.119.017"
"Reisebürokauffrau";"018.134"
"Reisekauffrau";"019.119.017"
"Reisekauffrau";"018.134"
"Touristikkauffrau";"019.119.017"
"Touristikkauffrau";"018.134"
"Reiseverkehrskauffrau";"019.119.017"
"Reiseverkehrskauffrau";"018.134"
"Herstellungsleiterin";"024.019.013"
"Produktionsleiterin";"024.019.014"
"Judentum / Forscher";"014.008.001.045"
"Judaist";"014.008.001.045"
"Judentum / Forscherin";"014.005.026.033"
"Judaistin";"014.005.026.033"
"Kammerjägerin";"018.135"
"Staatlich anerkannter Schädlingsbekämpferin";"018.135"
"Schädlingsbekämpferin";"018.135"
"Kellerküferin";"033.201.131"
"Weinküferin";"033.201.131"
"Klägerin";"025.022"
"Musikagent";"004.010"
"Musiker / Manager";"004.010"
"Orchestermanager";"004.010"
"Musikmanager";"004.010"
"Musikagentin";"004.011"
"Musiker / Managerin";"004.011"
"Musikmanagerin";"004.011"
"Präparator";"033.005.163"
"Präparatorin";"033.201.164"
"Callboy";"018.114"
"Prostituierter";"018.114"
"Sexarbeiter";"018.114"
"Stricher";"018.114"
"Strichjunge";"018.114"
"Männliche Prostituierte";"018.114"
"Fachkraft für Hafenlogistik";"018.115"
"Fachkraft für Möbel-, Küchen- und Umzugsservice";"018.116"
"Immobilienkauffrau";"019.119.002"
"Immobilienkauffrau";"018.117"
"Immobilienkaufmann";"019.130.010.001"
"Immobilienkaufmann";"018.027.014.001"
"Medienkaufmann Digital und Print";"019.130.022"
"Medienkaufmann Digital und Print";"018.027.026"
"Kaufmann für Marketingkommunikation";"018.044.001"
"Kaufmann für Marketingkommunikation";"019.130.023"
"Kaufmann für Marketingkommunikation";"018.027.036"
"Silberschmiedin";"033.201.105.125"
"Silberschmiedin";"005.002.005.003"
"Sportwissenschaftlerin";"014.042"
"Sportwissenschaftlerin";"014.005.031"
"Statistikerin";"014.020"
"Statthalterin";"010.062"
"Stuckatorin";"033.201.132"
"Stuckatorin";"012.004.041"
"Stukkateurin";"033.201.132"
"Stukkateurin";"012.004.041"
"Stuckateurin";"033.201.132"
"Stuckateurin";"012.004.041"
"Schuhmacherin";"033.201.133"
"Bodenlegerin";"033.201.134"
"Tapeziererin";"033.201.135"
"Pfeifenmacherin";"033.201.136"
"Verwaltungswissenschaftlerin";"014.005.038"
"Verwaltungswissenschaftlerin";"014.047"
"Uhrmacherin";"033.201.137"
"Theaterkritikerin";"024.024"
"Seilerin";"033.201.138"
"Informationswissenschaftlerin";"014.005.015"
"Bevölkerungswissenschaftlerin";"014.005.030.003"
"Bevölkerungswissenschaftlerin";"014.041.007"
"Demografin";"014.005.030.003"
"Demografin";"014.041.007"
"Demographin";"014.005.030.003"
"Demographin";"014.041.007"
"Sattlerin";"033.201.139"
"Schaustellerin";"002.052"
"Keramikerin";"033.201.140"
"Glöcknerin <Türmerin>";"017.021"
"Turmwächterin";"017.021"
"Türmerin";"017.021"
"Volksmusikantin <Volksmusikerin>";"004.004.019"
"Volksmusikerin";"004.004.019"
"Zimmerin";"033.201.141"
"Fachverkäufer für das Lebensmittelhandwerk";"019.108.003.001"
"Fachverkäufer im Lebensmittelhandwerk";"019.108.003.001"
"Hausärztin";"011.025.005"
"Kalligrafin";"005.002.015.001"
"Kalligraphin";"005.002.015.001"
"Schriftgestalterin";"005.002.015"
"Schriftkünstlerin";"005.002.015"
"Performance-Künstler";"005.001.002"
"Performancekünstler";"005.001.002"
"Performance-Künstlerin";"005.002.017"
"Performancekünstlerin";"005.002.017"
"Ordonnanzoffizier";"001.004.004.036"
"Mechaniker für Karosserieinstandhaltungstechnik";"033.005.031.081"
"Urologin";"011.025.003.001"
"Internistin";"011.025.003.006"
"Biophysiker";"014.005.023.004.003"
"Biophysiker";"014.005.023.007.013"
"Biophysiker";"014.001.024.002"
"Biophysiker";"014.001.020.013"
"Betriebsökonomin";"014.005.039.004"
"Betriebsökonomin";"014.048.001"
"Betriebswirtin";"014.005.039.004"
"Betriebswirtin";"014.048.001"
"Biochemikerin";"014.040.028.001"
"Biochemikerin";"014.005.024.004.002"
"Agraringenieurin";"013.001.231"
"Agraringenieurin";"038.002.001"
"Orthopädin";"011.025.003.005"
"Markthelfer";"019.124"
"Homöopath";"011.065"
"Homöopathin";"011.066"
"Wissenschaftliche Mitarbeiterin";"014.005.041"
"Wissenschaftliche Mitarbeiterin";"016.033"
"Diplomvolkswirtin";"014.048.003"
"Diplomvolkswirtin";"014.005.039.003"
"Nationalökonomin";"014.048.003"
"Nationalökonomin";"014.005.039.003"
"Volkswirtschafterin";"014.048.003"
"Volkswirtschafterin";"014.005.039.003"
"Volkswirtin";"014.048.003"
"Volkswirtin";"014.005.039.003"
"Lebensmittelchemikerin";"014.040.028.002"
"Lebensmittelchemikerin";"014.005.024.004.001"
"Heilpädagogin";"016.015.008"
"Sonderpädagogin";"016.015.008"
"Kaufmann für Versicherungen und Finanzen";"018.027.014.010"
"Kaufmann für Versicherungen und Finanzen";"019.130.010.004"
"Kauffrau für Versicherungen und Finanzen";"019.119.004.003"
"Kauffrau für Versicherungen und Finanzen";"018.118.001"
"Kauffrau für Versicherungen und Finanzen";"018.160"
"Fachkauffrau";"018.118"
"Fachkauffrau";"019.119.004"
"Weibliche Buchsachverständige";"018.166"
"Kulturanthropologin";"014.005.012.001.002"
"Kulturanthropologin";"014.041.008.001"
"Kulturanthropologin";"014.041.008.002"
"Kulturanthropologin";"014.005.030.002.002"
"Kulturanthropologin";"014.005.030.005.002"
"Ingenieur für Papiertechnik";"038.001.017"
"Papieringenieur";"038.001.017"
"Bürgerrechtsaktivistin";"031.074"
"Bürgerrechtlerin";"031.074"
"Bürgerrechtsaktivist";"031.075"
"Bürgerrechtler";"031.075"
"Museumsführer <Berufsbezeichnung>";"016.009.007"
"Museumspädagoge";"016.009.007"
"Museumsführerin";"016.015.009"
"Museumspädagogin";"016.015.009"
"Stadtdirektorin";"029.008.010.001"
"Stadtdirektorin";"010.070.002.002"
"Religionsunterricht / Lehrerin";"016.007.002"
"Religionslehrerin";"016.007.002"
"Anästhesistin";"011.025.003.004"
"HNO-Ärztin";"011.025.003.002"
"Oto-Rhino-Laryngologin";"011.025.003.002"
"Hals-Nasen-Ohren-Ärztin";"011.025.003.002"
"Allgemeinmedizinerin";"011.025.003.007"
"Ärztin für Allgemeinmedizin";"011.025.003.007"
"Primärärztin";"011.025.003.007"
"Allgemeinärztin";"011.025.003.007"
"Arbeitsmedizinerin";"011.025.003.012"
"Werkärztin";"011.025.003.012"
"Werksärztin";"011.025.003.012"
"Betriebsärztin";"011.025.003.012"
"Neurochirurgin";"011.025.003.010.002"
"Neurochirurgin";"011.025.003.015.001"
"Nervenärztin";"011.025.003.015"
"Neurologin";"011.025.003.015"
"Schriftgießer";"007.533.705"
"Formschneider";"005.001.003.001"
"Formschneider";"033.005.049.095"
"Installateurin";"033.201.142"
"Modellbauerin Anschauungsmodellbau";"033.141"
"Modellbauerin Produktionsmodellbau";"033.142"
"Assistenzzahnarzt";"011.015.002.001"
"Assistenzzahnarzt";"011.015.007.004.001"
"Assistenzzahnärztin";"011.025.003.013.001"
"Assistenzzahnärztin";"011.025.001.001"
"Akkordeonistin";"004.004.016.026"
"Banjospielerin";"004.004.016.035"
"Schlagzeugerin";"004.004.016.003"
"Synthesizerspieler";"004.002.003.023"
"Synthesizerspielerin";"004.004.016.014"
"Violaspielerin";"004.004.016.002"
"Violistin";"004.004.016.002"
"Bratschistin";"004.004.016.002"
"Feldtrompeterin";"004.004.016.024"
"Trompeterin";"004.004.016.024"
"Tuba / Instrumentalmusikerin";"004.004.016.021"
"Tubistin";"004.004.016.021"
"Tubaspielerin";"004.004.016.021"
"Tuba / Instrumentalmusiker";"004.002.003.020"
"Tubist";"004.002.003.020"
"Tubaspieler";"004.002.003.020"
"Cembalistin";"004.004.016.028"
"Vibraphonistin";"004.004.016.012"
"Vibrafonistin";"004.004.016.012"
"Vibraphonist";"004.002.003.022"
"Vibrafonist";"004.002.003.022"
"Chorleiterin";"004.004.009"
"Xylophonistin";"004.004.016.011"
"Xylofonistin";"004.004.016.011"
"Xylofonist";"004.002.003.010"
"Xylophonist";"004.002.003.010"
"Zitherspielerin";"004.004.016.013"
"Zitherspieler";"004.002.003.002"
"Weiblicher Discjockey";"004.004.002"
"Weiblicher Diskjockey";"004.004.002"
"DJane";"004.004.002"
"Englischhornistin";"004.004.016.031.002"
"Englischhornist";"004.002.003.016.004"
"Fagottistin";"004.004.016.027"
"Diskantist";"004.002.022.024"
"Sopranist";"004.002.022.024"
"Flötistin";"004.004.016.008"
"Gitarre / Instrumentalmusikerin";"004.004.016.004"
"Gitarrenspielerin";"004.004.016.004"
"Gitarristin";"004.004.016.004"
"Harmoniumspielerin";"004.004.016.032"
"Harmoniumspieler";"004.002.003.029"
"Waldhornistin";"004.004.016.030"
"Hornistin";"004.004.016.030"
"Klarinettistin";"004.004.016.005"
"Violonistin";"004.004.016.022"
"Kontrabassistin";"004.004.016.022"
"Violonist";"004.002.003.008"
"Kontrabassist";"004.002.003.008"
"Cornettistin";"004.004.016.031.001"
"Kornettistin";"004.004.016.031.001"
"Cornettist";"004.002.003.016.002.003"
"Kornettist";"004.002.003.016.002.003"
"Mandolinistin";"004.004.016.025"
"Mandolinenspielerin";"004.004.016.025"
"Mandolinist";"004.002.003.005"
"Mandolinenspieler";"004.002.003.005"
"Musikmixerin";"004.004.017"
"Musikmixer";"004.002.034"
"Mundharmonikaspielerin";"004.004.016.029"
"Mundharmonikaspieler";"004.002.003.024"
"Organistin";"004.004.016.023"
"Perkussionistin";"004.004.016.009"
"Perkussionist";"004.002.003.013"
"Baritonist <Sänger>";"004.002.022.010"
"Bariton <Sänger>";"004.002.022.010"
"Kartenleger";"028.007.002"
"Kartenlegerin";"028.021.002"
"Kaufmann für Dialogmarketing";"018.027.027"
"Kaufmann für Dialogmarketing";"019.130.025"
"Video Jockey";"024.025"
"VJ";"024.025"
"Videojockey";"024.025"
"Fleischbeschauer";"029.030"
"Fleischkontrolleur";"029.030"
"Amtlicher Fachassistent";"029.030"
"Bauten-und Objektbeschichter";"012.004.005"
"Bauten-und Objektbeschichter";"033.005.090"
"Bau-und Metallmaler";"033.005.022.021"
"Bau-und Metallmaler";"012.004.026.001"
"Maler und Lackierer, Fachrichtung Bauten-und Korrosionsschutz";"033.005.022.021"
"Maler und Lackierer, Fachrichtung Bauten-und Korrosionsschutz";"012.004.026.001"
"Bandoneon / Instrumentalmusiker";"004.002.003.033"
"Bandonionist";"004.002.003.033"
"Bandoneonist";"004.002.003.033"
"Maßschneider";"033.005.040.086"
"Maßschneiderin";"033.201.100.119"
"Ophthalmologin";"011.025.003.024"
"Augenärztin";"011.025.003.024"
"Vermessungsingenieurin";"014.001.002.608"
"Servicefachkraft für Dialogmarketing";"018.119"
"Wirtschaftsfachwirt";"022.010.005"
"Wirtschaftsfachwirt";"018.120"
"Fachwirt Wirtschaft";"022.010.005"
"Fachwirt Wirtschaft";"018.120"
"Medailleurin";"005.002.005.005"
"Medailleurin";"033.201.105.126"
"Fachwirtin Wirtschaft";"022.029.015"
"Fachwirtin";"022.029"
"Fachzahnarzt";"011.015.007.004.001"
"Zahnarzt für Oralchirurgie";"011.015.007.004.001.002"
"Fachzahnarzt für Oralchirurgie";"011.015.007.004.001.002"
"Kieferorthopäde";"011.015.007.004.001.001"
"Zahnarzt für Kieferorthopädie";"011.015.007.004.001.001"
"Fachzahnarzt für Kieferorthopädie";"011.015.007.004.001.001"
"Eisschnellläufer";"023.003.025"
"Eisschnellläuferin";"023.005.018"
"Objektkünstler";"005.001.014"
"Objektkünstlerin";"005.002.010"
"Herzchirurg";"011.015.007.025.005"
"Herzchirurg";"011.015.007.031.001"
"Kognitionswissenschaftler";"014.001.015"
"Ergänzungsspieler";"023.003.009.001.016"
"Ersatzspieler";"023.003.009.001.016"
"Reservespieler";"023.003.009.001.016"
"Auswechselspieler";"023.003.009.001.016"
"Pastoralreferentin";"020.108"
"Staatssekretärin";"029.031"
"Intendantin / Rundfunk";"024.026"
"Rundfunkintendantin";"024.026"
"Bläserin";"004.004.016.031"
"Kauffrau für Tourismus und Freizeit";"018.121"
"Kauffrau für Tourismus und Freizeit";"019.119.007"
"Geprüfter Automobil-Serviceberater";"036.018"
"Geprüfte Automobil-Serviceberaterin";"036.019"
"Gemmenschneiderin";"007.011.001"
"Edelsteingraveurin";"007.011.001"
"Kunsttherapeutin";"011.049.001.003"
"Bibliothekswissenschaftler";"016.034"
"Biographin";"003.011.003"
"Biographin";"014.005.014.017"
"Biografin";"003.011.003"
"Biografin";"014.005.014.017"
"Trotzkist";"031.005.001"
"Fernlastfahrerin";"036.012.018.008"
"Truckerin";"036.012.018.008"
"Fernfahrerin";"036.012.018.008"
"Lastwagenfahrerin";"036.012.018"
"LKW-Fahrerin";"036.012.018"
"Lastkraftwagenfahrerin";"036.012.018"
"Tonträgerherstellerin";"031.037.003.005"
"Tonträgerproduzentin";"031.037.003.005"
"Bildschnitzerin";"005.002.002.001"
"Holzbildhauerin";"005.002.002.001"
"Papierwarenhändler";"006.010"
"Papierwarenhändler";"019.116.009"
"Papierhändler";"006.010"
"Papierhändler";"019.116.009"
"War Artist";"005.001.006.015"
"Kriegsmaler";"005.001.006.015"
"Physiotherapeutin";"011.049.007"
"Gambe / Instrumentalmusiker";"004.002.003.009"
"Gambenspieler";"004.002.003.009"
"Gambist";"004.002.003.009"
"Gambe / Instrumentalmusikerin";"004.004.016.018"
"Gambenspielerin";"004.004.016.018"
"Gambistin";"004.004.016.018"
"Makedonischunterricht / Lehrer";"016.006.022"
"Makedonischlehrer";"016.006.022"
"Fachfrau für Systemgastronomie";"022.030"
"Industriekauffrau";"019.119.009"
"Industriekauffrau";"022.031"
"Mediävistin";"014.005.014.005"
"Detailhandelsassistent";"019.125"
"Detailhandelsassistentin";"019.126"
"Detailhandelsfachmann";"019.127"
"Detailhandelsfachfrau";"019.128"
"MATSE";"014.003.001"
"Technischer Assistent <Mathematisch-technischer Softwareentwickler>";"014.003.001"
"Mathematisch-technischer Softwareentwickler";"014.003.001"
"Kaufmann für Tourismus und Freizeit";"018.027.037"
"Kaufmann für Tourismus und Freizeit";"019.130.033"
"Lieferservice / Berufskraftfahrer";"036.005.010"
"Servicefahrer";"036.005.010"
"Weinschröter";"007.010"
"Schröter <Beruf>";"007.010"
"Buchhalterin";"019.119.010"
"Buchhalterin";"010.063"
"Kirchenmusikerin";"004.004.001"
"Sparkassenfachwirt für Kundenberatung";"018.048.001"
"Sparkassenfachwirt für Kundenberatung";"018.161"
"Sparkassenfachwirt für Kundenberatung";"022.010.013.001"
"Sparkassenfachwirtin für Kundenberatung";"022.007.002.002.001"
"Sparkassenfachwirtin für Kundenberatung";"022.029.014.001"
"Sparkassenfachwirtin für Kundenberatung";"022.029.014.001"
"Facharzt für Rechtsmedizin";"011.015.007.020"
"Gerichtsarzt";"011.015.007.020"
"Gerichtsmediziner";"011.015.007.020"
"Rechtsmediziner";"011.015.007.020"
"Fachärztin für Rechtsmedizin";"011.025.003.023"
"Gerichtsärztin";"011.025.003.023"
"Gerichtsmedizinerin";"011.025.003.023"
"Rechtsmedizinerin";"011.025.003.023"
"Kantorin";"004.004.001.001"
"Kauffrau für Kurier-, Express- und Postdienstleistungen";"019.119.011"
"Kauffrau für Kurier-, Express- und Postdienstleistungen";"018.122"
"Buchmalerin";"005.002.009.003"
"Blockflöte / Flötist";"004.002.003.016.006.002"
"Blockflöte / Instrumentalmusiker";"004.002.003.016.006.002"
"Blockflötenspieler";"004.002.003.016.006.002"
"Blockflötist";"004.002.003.016.006.002"
"Blockflöte / Holzblasinstrumentenbauer";"027.004.008.002.001.001"
"Blockflöte / Holzblasinstrumentenbauer";"033.001.004.008.002.003"
"Blockflöte / Holzblasinstrumentenbauer";"027.004.008.002.001"
"Blockflötenbauer";"027.004.008.002.001.001"
"Blockflötenbauer";"033.001.004.008.002.003"
"Blockflötenbauer";"027.004.008.002.001"
"Bergnotar";"032.100.008"
"Markscheider";"032.100.008"
"Produktprüfer-Textil";"038.023"
"Produktprüfer Textil";"038.023"
"Glas- und Porzellanmalerin";"005.002.009.008"
"Glasmalerin";"005.002.009.005"
